"auto_ids","n","geoms"
3279,2,"1014.412,1002.726,-1.194,1014.397,1002.777,-1.196"
3280,1,"1013.506,1002.961,-1.195"
3281,1,"1013.555,1002.813,-1.224"
3282,1,"1013.54,1002.803,-1.208"
3283,2,"1014.708,1004.395,-1.64,1014.704,1004.304,-1.655"
3284,1,"1014.703,1004.363,-1.638"
3285,4,"1014.701,1004.506,-1.524,1014.732,1004.574,-1.536,1014.756,1004.53,-1.537,1014.701,1004.506,-1.524"
3286,4,"1014.716,1004.589,-1.544,1014.77,1004.606,-1.561,1014.774,1004.559,-1.564,1014.716,1004.589,-1.544"
3287,1,"1014.724,1004.527,-1.539"
3288,1,"1014.712,1004.527,-1.544"
3289,1,"1014.73,1004.521,-1.551"
3290,1,"1014.746,1004.529,-1.545"
3291,2,"1014.711,1004.532,-1.541,1014.751,1004.527,-1.552"
3292,4,"1014.787,1004.16,-1.714,1014.774,1004.239,-1.7,1014.777,1004.167,-1.706,1014.787,1004.16,-1.714"
3293,1,"1014.811,1004.205,-1.703"
3294,2,"1014.737,1004.133,-1.684,1014.863,1004.103,-1.696"
3295,4,"1014.755,1004.419,-1.683,1014.767,1004.492,-1.633,1014.793,1004.479,-1.673,1014.755,1004.419,-1.683"
3296,1,"1014.786,1004.478,-1.681"
3297,1,"1014.84,1004.473,-1.687"
3298,1,"1013.729,1002.864,-1.183"
3299,2,"1013.771,1002.886,-1.195,1013.734,1002.85,-1.211"
3300,2,"1013.876,1002.861,-1.198,1013.887,1002.823,-1.2"
3301,2,"1014.194,1003.314,-0.965,1014.241,1003.352,-0.949"
3302,4,"1014.477,1003.007,-1.084,1014.415,1003.054,-1.065,1014.473,1003.109,-1.058,1014.477,1003.007,-1.084"
3303,2,"1014.522,1003.206,-0.993,1014.485,1003.23,-0.989"
3304,2,"1014.595,1003.09,-1.071,1014.55,1003.151,-1.038"
3305,1,"1014.565,1003.375,-0.896"
3306,2,"1014.507,1003.524,-0.836,1014.524,1003.585,-0.818"
3307,2,"1014.606,1003.553,-0.807,1014.625,1003.61,-0.796"
3308,1,"1014.725,1003.31,-0.987"
3309,1,"1014.772,1003.461,-0.921"
3310,2,"1014.689,1004.561,-1.61,1014.691,1004.638,-1.578"
3311,1,"1014.655,1004.633,-1.526"
3312,1,"1014.671,1004.502,-1.582"
3313,1,"1014.698,1004.122,-1.686"
3314,1,"1014.714,1004.08,-1.697"
3315,1,"1014.764,1004.105,-1.689"
3316,1,"1014.79,1004.089,-1.694"
3317,1,"1014.741,1004.075,-1.698"
3318,1,"1014.692,1004.074,-1.693"
3319,2,"1014.732,1003.536,-0.869,1014.697,1003.571,-0.845"
3320,2,"1014.703,1003.543,-0.91,1014.761,1003.468,-0.925"
3321,2,"1014.758,1004.456,-1.698,1014.777,1004.51,-1.713"
3322,1,"1014.687,1004.494,-1.571"
3323,1,"1014.723,1004.454,-1.619"
3324,1,"1014.717,1004.364,-1.649"
3325,4,"1014.887,1004.42,-1.732,1014.824,1004.469,-1.718,1014.89,1004.494,-1.727,1014.887,1004.42,-1.732"
3326,2,"1014.762,1004.491,-1.706,1014.801,1004.503,-1.72"
3327,1,"1014.772,1004.309,-1.718"
3328,2,"1014.782,1004.227,-1.735,1014.836,1004.169,-1.732"
3329,2,"1014.909,1004.193,-1.737,1014.889,1004.169,-1.733"
3330,2,"1014.634,1003.494,-0.906,1014.643,1003.441,-0.917"
3331,2,"1014.694,1003.53,-0.917,1014.704,1003.485,-0.931"
3332,2,"1014.652,1003.316,-0.99,1014.673,1003.269,-1.006"
3333,2,"1014.595,1003.186,-1.027,1014.642,1003.152,-1.043"
3334,2,"1014.608,1003.343,-0.98,1014.611,1003.296,-0.987"
3335,2,"1014.633,1003.161,-1.052,1014.678,1003.101,-1.068"
3336,2,"1014.575,1003.169,-1.046,1014.566,1003.122,-1.06"
3337,2,"1014.588,1003.098,-1.066,1014.583,1003.065,-1.073"
3338,2,"1014.506,1003.056,-1.102,1014.522,1003.008,-1.113"
3339,2,"1014.63,1002.992,-1.128,1014.679,1002.931,-1.155"
3340,4,"1014.826,1004.483,-1.757,1014.872,1004.468,-1.757,1014.866,1004.44,-1.77,1014.826,1004.483,-1.757"
3341,1,"1014.91,1004.446,-1.759"
3342,1,"1014.823,1004.441,-1.754"
3343,1,"1014.81,1004.407,-1.763"
3344,1,"1014.874,1004.382,-1.771"
3345,1,"1014.778,1004.341,-1.761"
3346,1,"1014.825,1004.197,-1.801"
3347,1,"1014.784,1004.163,-1.783"
3348,2,"1014.935,1004.1,-1.779,1014.957,1004.132,-1.781"
3349,2,"1014.82,1004.204,-1.814,1014.821,1004.263,-1.788"
3350,1,"1014.849,1004.134,-1.785"
3351,1,"1013.47,1004.668,-0.841"
3352,1,"1013.452,1004.761,-0.901"
3353,1,"1013.436,1004.702,-1.148"
3354,2,"1013.469,1004.587,-1.087,1013.484,1004.561,-1.059"
3355,1,"1013.439,1004.592,-1.059"
3356,4,"1013.432,1004.65,-1.062,1013.463,1004.645,-1.053,1013.444,1004.623,-1.046,1013.432,1004.65,-1.062"
3357,1,"1013.46,1004.572,-1.189"
3358,2,"1013.42,1004.586,-1.046,1013.428,1004.544,-1.063"
3359,1,"1013.459,1004.396,-1.04"
3360,4,"1013.439,1004.204,-1.061,1013.475,1004.163,-1.041,1013.466,1004.198,-1.072,1013.439,1004.204,-1.061"
3361,1,"1013.438,1004.342,-1.104"
3362,1,"1013.408,1004.268,-0.957"
3363,2,"1013.414,1004.451,-1.056,1013.402,1004.379,-1.063"
3364,1,"1013.404,1004.515,-1.082"
3365,1,"1013.414,1004.235,-1.132"
3366,1,"1013.43,1004.466,-1.174"
3367,1,"1013.481,1004.294,-1.22"
3368,1,"1013.47,1004.211,-1.181"
3369,1,"1013.447,1004.199,-1.129"
3370,1,"1013.458,1004.409,-1.22"
3371,1,"1013.462,1004.212,-1.164"
3372,1,"1013.434,1004.693,-1.185"
3373,1,"1013.45,1004.581,-1.154"
3374,2,"1013.416,1004.51,-1.087,1013.414,1004.57,-1.045"
3375,2,"1013.626,1003.418,-0.865,1013.605,1003.416,-0.891"
3376,1,"1013.929,1003.51,-0.845"
3377,1,"1013.809,1003.497,-0.896"
3378,1,"1014.03,1003.492,-0.829"
3379,2,"1013.661,1003.049,-1.169,1013.674,1002.997,-1.189"
3380,1,"1014.471,1003.01,-1.131"
3381,2,"1014.071,1002.903,-1.175,1014.025,1002.888,-1.174"
3382,2,"1014.301,1003.181,-1.006,1014.29,1003.146,-1.022"
3383,2,"1014.504,1003.459,-0.93,1014.459,1003.416,-0.943"
3384,1,"1014.53,1003.288,-0.998"
3385,1,"1014.514,1003.218,-1.032"
3386,1,"1014.593,1003.027,-1.106"
3387,2,"1014.638,1003.194,-1.045,1014.604,1003.155,-1.052"
3388,2,"1014.661,1003.149,-1.072,1014.611,1003.152,-1.068"
3389,2,"1014.779,1003.094,-1.136,1014.738,1003.095,-1.089"
3390,1,"1014.746,1003.163,-1.075"
3391,1,"1014.781,1003.237,-1.014"
3392,2,"1014.848,1002.64,-1.222,1014.789,1002.635,-1.224"
3393,2,"1014.852,1002.626,-1.23,1014.807,1002.615,-1.227"
3394,1,"1014.879,1002.914,-1.174"
3395,1,"1014.707,1002.897,-1.174"
3396,1,"1014.767,1002.699,-1.211"
3397,2,"1014.518,1003.538,-0.896,1014.5,1003.514,-0.929"
3398,1,"1014.439,1003.06,-1.113"
3399,2,"1014.23,1003.33,-0.962,1014.228,1003.289,-0.97"
3400,1,"1014.088,1003.19,-0.986"
3401,4,"1014.186,1003.568,-0.843,1014.134,1003.548,-0.855,1014.158,1003.567,-0.871,1014.186,1003.568,-0.843"
3402,1,"1014.201,1003.561,-0.852"
3403,1,"1014.259,1003.53,-0.855"
3404,1,"1014.342,1003.534,-0.862"
3405,2,"1014.109,1003.41,-0.862,1014.107,1003.48,-0.862"
3406,2,"1014.058,1003.513,-0.858,1014.025,1003.532,-0.865"
3407,2,"1014.098,1003.449,-0.884,1014.065,1003.49,-0.875"
3408,2,"1013.997,1003.437,-0.869,1013.974,1003.472,-0.873"
3409,2,"1013.965,1003.411,-0.86,1013.931,1003.461,-0.852"
3410,2,"1014.01,1003.383,-0.895,1014.011,1003.386,-0.915"
3411,4,"1014.23,1003.339,-0.926,1014.29,1003.375,-0.939,1014.212,1003.408,-0.925,1014.23,1003.339,-0.926"
3412,2,"1014.287,1003.425,-0.91,1014.289,1003.479,-0.911"
3413,1,"1014.309,1003.396,-0.928"
3414,1,"1014.32,1003.382,-0.94"
3415,1,"1014.342,1003.363,-0.932"
3416,2,"1014.412,1003.446,-0.914,1014.469,1003.48,-0.905"
3417,1,"1014.197,1003.539,-0.918"
3418,1,"1014.057,1003.459,-0.923"
3419,2,"1014.036,1003.376,-0.915,1014.046,1003.425,-0.912"
3420,2,"1014.061,1003.379,-0.895,1014.034,1003.338,-0.95"
3421,2,"1014.293,1003.397,-0.949,1014.315,1003.348,-0.956"
3422,1,"1013.803,1003.494,-0.902"
3423,2,"1013.751,1003.395,-0.952,1013.812,1003.367,-0.955"
3424,2,"1013.946,1003.415,-0.952,1013.931,1003.313,-0.978"
3425,2,"1014.245,1003.3,-0.996,1014.202,1003.274,-1.001"
3426,1,"1013.483,1003.444,-0.9"
3427,1,"1013.657,1003.399,-0.941"
3428,1,"1013.9,1003.482,-0.942"
3429,2,"1013.947,1003.2,-1.031,1013.961,1003.163,-1.05"
3430,1,"1013.97,1003.112,-1.076"
3431,1,"1014.212,1003.135,-1.041"
3432,1,"1014.554,1003.343,-1.002"
3433,1,"1014.609,1003.376,-1.023"
3434,2,"1014.582,1003.421,-1.003,1014.591,1003.467,-1.009"
3435,1,"1014.674,1003.398,-0.974"
3436,1,"1014.392,1003.439,-0.945"
3437,1,"1014.743,1003.422,-0.997"
3438,1,"1014.735,1003.441,-0.993"
3439,2,"1014.76,1003.462,-0.991,1014.707,1003.45,-1.001"
3440,1,"1014.753,1003.617,-1.007"
3441,1,"1014.703,1003.608,-0.997"
3442,1,"1014.791,1003.437,-1.021"
3443,2,"1014.859,1003.534,-1.043,1014.858,1003.551,-1.005"
3444,1,"1014.807,1003.544,-1.014"
3445,2,"1014.789,1003.575,-1.013,1014.786,1003.523,-1.031"
3446,1,"1014.419,1003.552,-0.93"
3447,1,"1014.692,1003.546,-1"
3448,1,"1014.714,1003.387,-1.022"
3449,1,"1014.716,1003.453,-1.024"
3450,1,"1014.523,1003.461,-1.019"
3451,1,"1014.821,1003.44,-1.046"
3452,1,"1014.72,1003.629,-1.042"
3453,1,"1014.736,1003.596,-1.068"
3454,2,"1014.749,1003.549,-1.08,1014.759,1003.514,-1.079"
3455,1,"1014.683,1003.34,-1.045"
3456,1,"1014.745,1003.339,-1.068"
3457,1,"1014.613,1003.16,-1.087"
3458,1,"1014.537,1003.199,-1.081"
3459,1,"1014.863,1003.316,-1.092"
3460,1,"1014.844,1003.419,-1.1"
3461,2,"1014.605,1003.328,-1.046,1014.586,1003.356,-1.045"
3462,1,"1014.493,1003.088,-1.129"
3463,2,"1014.54,1002.93,-1.162,1014.54,1002.882,-1.166"
3464,1,"1014.606,1003.005,-1.139"
3465,1,"1014.619,1003.035,-1.144"
3466,1,"1014.549,1002.776,-1.201"
3467,1,"1014.53,1002.734,-1.219"
3468,1,"1014.591,1002.883,-1.211"
3469,1,"1014.754,1002.802,-1.222"
3470,2,"1014.681,1002.856,-1.215,1014.717,1002.816,-1.232"
3471,2,"1014.672,1002.996,-1.18,1014.666,1002.958,-1.187"
3472,2,"1014.873,1003.12,-1.141,1014.858,1003.09,-1.136"
3473,2,"1014.764,1003.37,-1.078,1014.733,1003.353,-1.088"
3474,1,"1014.771,1003.312,-1.087"
3475,1,"1014.642,1003.156,-1.135"
3476,2,"1014.627,1003.406,-1.044,1014.631,1003.36,-1.056"
3477,1,"1014.607,1003.334,-1.049"
3478,1,"1014.562,1003.319,-1.052"
3479,2,"1014.504,1003.23,-1.082,1014.535,1003.235,-1.088"
3480,1,"1014.546,1003.513,-1.034"
3481,1,"1014.476,1003.466,-1.016"
3482,1,"1014.522,1003.377,-1.045"
3483,1,"1014.593,1003.408,-1.043"
3484,2,"1014.474,1003.323,-1.048,1014.486,1003.292,-1.062"
3485,2,"1014.527,1002.956,-1.196,1014.55,1002.9,-1.215"
3486,1,"1014.48,1002.937,-1.2"
3487,1,"1014.502,1003.069,-1.158"
3488,1,"1014.491,1003.093,-1.148"
3489,2,"1014.535,1003.141,-1.124,1014.576,1003.125,-1.14"
3490,2,"1014.471,1002.876,-1.207,1014.512,1002.844,-1.214"
3491,1,"1014.449,1002.86,-1.193"
3492,1,"1014.415,1002.928,-1.16"
3493,1,"1013.824,1003.458,-0.972"
3494,2,"1013.755,1003.375,-0.99,1013.778,1003.307,-0.993"
3495,1,"1013.679,1003.472,-0.944"
3496,1,"1013.915,1003.526,-0.981"
3497,1,"1013.901,1003.478,-0.988"
3498,1,"1013.816,1003.381,-1.007"
3499,1,"1013.735,1003.417,-1.007"
3500,1,"1013.729,1003.414,-1.009"
3501,2,"1013.811,1003.248,-1.011,1013.783,1003.237,-1.048"
3502,1,"1013.868,1003.393,-1.034"
3503,1,"1013.801,1003.395,-1.009"
3504,1,"1013.88,1003.515,-1.032"
3505,1,"1013.835,1003.506,-1.022"
3506,1,"1013.828,1003.24,-1.079"
3507,2,"1013.798,1003.493,-1.015,1013.793,1003.444,-1.027"
3508,1,"1014.396,1002.755,-1.2"
3509,1,"1014.278,1002.688,-1.18"
3510,2,"1014.526,1005.472,-1.607,1014.504,1005.385,-1.552"
3511,1,"1014.733,1005.123,-1.465"
3512,1,"1014.791,1004.801,-1.67"
3513,2,"1014.252,1005.413,-1.416,1014.215,1005.371,-1.419"
3514,4,"1014.523,1004.181,-1.038,1014.496,1004.151,-1.036,1014.452,1004.217,-1.068,1014.523,1004.181,-1.038"
3515,1,"1013.756,1005.553,-1.224"
3516,1,"1013.48,1004.937,-1.037"
3517,2,"1013.472,1005.004,-0.748,1013.458,1004.961,-0.763"
3518,1,"1014.381,1004.754,-1.56"
3519,1,"1014.764,1004.599,-1.47"
3520,1,"1013.873,1004.246,-1.063"
3521,1,"1013.794,1002.198,-0.274"
3522,1,"1013.29,1003.054,0.206"
3523,2,"1012.929,1002.93,0.21,1012.941,1002.99,0.192"
3524,1,"1012.936,1003.172,0.189"
3525,2,"1013.226,1003.243,0.205,1013.171,1003.22,0.205"
3526,1,"1012.669,1002.09,-0.146"
3527,1,"1014.054,1002.26,-0.309"
3528,1,"1014.033,1002.481,-0.271"
3529,1,"1014.053,1002.502,-0.276"
3530,2,"1013.35,1002.955,0.12,1013.346,1002.996,0.123"
3531,2,"1013.299,1003.043,0.163,1013.293,1003.098,0.169"
3532,2,"1013.71,1002.176,-0.297,1013.644,1002.165,-0.286"
3533,2,"1014.04,1002.407,-0.327,1014.019,1002.346,-0.348"
3534,2,"1014.261,1002.45,-0.302,1014.3,1002.406,-0.312"
3535,2,"1012.707,1002.227,-0.097,1012.758,1002.277,-0.077"
3536,2,"1013.251,1003.528,0.346,1013.213,1003.548,0.359"
3537,2,"1012.969,1003.469,0.315,1012.982,1003.51,0.328"
3538,2,"1013.203,1003.497,0.367,1013.144,1003.519,0.356"
3539,2,"1012.959,1003.629,0.421,1012.927,1003.641,0.381"
3540,1,"1014.5,1002.434,-0.382"
3541,1,"1013.571,1002.274,-0.329"
3542,1,"1013.526,1002.352,-0.29"
3543,1,"1013.928,1002.321,-0.374"
3544,2,"1014.144,1002.336,-0.443,1014.182,1002.313,-0.45"
3545,2,"1014.049,1002.392,-0.413,1014.042,1002.336,-0.41"
3546,4,"1012.805,1001.99,-0.223,1012.85,1002.036,-0.213,1012.809,1002.052,-0.201,1012.805,1001.99,-0.223"
3547,1,"1012.611,1004.247,0.796"
3548,1,"1012.579,1004.081,0.763"
3549,2,"1012.727,1004.369,0.705,1012.694,1004.391,0.701"
3550,2,"1012.635,1004.234,0.71,1012.59,1004.274,0.718"
3551,2,"1012.89,1004.42,0.608,1012.889,1004.466,0.597"
3552,2,"1012.703,1003.868,0.683,1012.648,1003.882,0.684"
3553,2,"1012.757,1002.705,0.039,1012.799,1002.691,0.011"
3554,4,"1013.214,1002.561,-0.176,1013.192,1002.503,-0.193,1013.171,1002.584,-0.163,1013.214,1002.561,-0.176"
3555,4,"1013.216,1002.693,-0.152,1013.283,1002.711,-0.145,1013.232,1002.734,-0.129,1013.216,1002.693,-0.152"
3556,2,"1013.337,1003.566,0.296,1013.303,1003.523,0.306"
3557,2,"1013.333,1003.317,0.168,1013.26,1003.305,0.146"
3558,2,"1013.084,1003.224,0.128,1013.039,1003.193,0.138"
3559,1,"1013.197,1002.356,-0.067"
3560,2,"1012.984,1002.484,-0.18,1013.018,1002.463,-0.191"
3561,4,"1013.775,1002.112,-0.384,1013.845,1002.129,-0.388,1013.817,1002.198,-0.393,1013.775,1002.112,-0.384"
3562,2,"1012.892,1003.943,0.507,1012.905,1003.905,0.501"
3563,4,"1013.093,1002.369,-0.227,1013.14,1002.431,-0.226,1013.04,1002.457,-0.234,1013.093,1002.369,-0.227"
3564,2,"1012.965,1002.276,-0.122,1013.045,1002.306,-0.162"
3565,4,"1013.027,1002.453,-0.229,1012.976,1002.518,-0.216,1012.965,1002.467,-0.207,1013.027,1002.453,-0.229"
3566,2,"1013.06,1002.841,0.017,1013.014,1002.848,0.041"
3567,2,"1012.901,1002.829,0.096,1012.848,1002.826,0.113"
3568,1,"1013.296,1002.032,-0.206"
3569,2,"1013.079,1002.224,-0.241,1013.043,1002.246,-0.236"
3570,2,"1012.931,1002.33,-0.18,1012.994,1002.309,-0.197"
3571,2,"1012.885,1002.308,-0.185,1012.825,1002.256,-0.158"
3572,4,"1012.82,1002.121,-0.221,1012.882,1002.081,-0.231,1012.903,1002.134,-0.225,1012.82,1002.121,-0.221"
3573,1,"1012.709,1004.019,0.402"
3574,1,"1012.687,1004.191,0.426"
3575,2,"1012.788,1004.443,0.464,1012.82,1004.428,0.469"
3576,1,"1012.712,1002.371,-0.054"
3577,1,"1012.766,1002.348,-0.099"
3578,2,"1012.802,1002.33,-0.137,1012.866,1002.395,-0.18"
3579,2,"1012.869,1002.368,-0.178,1012.889,1002.424,-0.192"
3580,1,"1012.552,1003.73,0.43"
3581,2,"1012.989,1003.807,0.295,1013.037,1003.805,0.295"
3582,2,"1012.891,1002.784,-0.144,1012.935,1002.833,-0.117"
3583,4,"1012.752,1004.13,0.312,1012.7,1004.089,0.299,1012.754,1004.067,0.302,1012.752,1004.13,0.312"
3584,2,"1012.881,1003.118,0.095,1012.934,1003.122,0.069"
3585,2,"1012.786,1003.034,0.076,1012.796,1003.1,0.09"
3586,4,"1012.69,1004.057,0.198,1012.72,1003.986,0.203,1012.752,1004.057,0.196,1012.69,1004.057,0.198"
3587,4,"1013.306,1003.819,0.247,1013.312,1003.843,0.228,1013.309,1003.784,0.221,1013.306,1003.819,0.247"
3588,2,"1012.745,1003.035,-0.008,1012.71,1003.103,0.012"
3589,2,"1012.617,1003.026,0.094,1012.62,1003.03,0.095"
3590,1,"1012.692,1004.319,0.154"
3591,2,"1012.573,1003.125,0.172,1012.608,1003.184,0.136"
3592,2,"1012.84,1004.294,0.127,1012.864,1004.348,0.121"
3593,1,"1012.885,1003.754,0.168"
3594,2,"1012.63,1003.394,0.213,1012.678,1003.349,0.18"
3595,2,"1012.661,1002.341,-0.176,1012.599,1002.293,-0.169"
3596,2,"1012.52,1002.359,-0.028,1012.573,1002.385,-0.029"
3597,2,"1012.595,1002.711,-0.034,1012.588,1002.784,-0.006"
3598,1,"1012.95,1003.406,0.104"
3599,1,"1013.032,1003.197,0"
3600,2,"1012.744,1002.649,-0.163,1012.809,1002.592,-0.179"
3601,2,"1012.741,1003.83,0.151,1012.769,1003.791,0.152"
3602,4,"1013.209,1003.889,0.123,1013.157,1003.854,0.126,1013.176,1003.848,0.147,1013.209,1003.889,0.123"
3603,2,"1012.594,1004.014,0.138,1012.621,1003.951,0.141"
3604,2,"1012.611,1002.511,-0.101,1012.605,1002.593,-0.077"
3605,2,"1012.724,1002.332,-0.255,1012.693,1002.402,-0.245"
3606,2,"1012.606,1002.386,-0.179,1012.582,1002.439,-0.167"
3607,2,"1012.616,1004.322,0.107,1012.592,1004.321,0.139"
3608,4,"1012.751,1002.128,-0.301,1012.659,1002.156,-0.293,1012.687,1002.107,-0.282,1012.751,1002.128,-0.301"
3609,2,"1012.654,1002.351,-0.282,1012.643,1002.41,-0.266"
3610,1,"1012.578,1002.448,-0.168"
3611,1,"1012.697,1002.178,-0.319"
3612,2,"1012.674,1002.167,-0.326,1012.638,1002.265,-0.308"
3613,2,"1012.614,1002.389,-0.273,1012.546,1002.448,-0.219"
3614,1,"1012.56,1002.53,-0.149"
3615,2,"1014.453,1002.417,-0.501,1014.408,1002.413,-0.493"
3616,4,"1014.39,1002.39,-0.496,1014.385,1002.44,-0.478,1014.349,1002.424,-0.479,1014.39,1002.39,-0.496"
3617,1,"1012.637,1002.209,-0.335"
3618,1,"1012.849,1002.199,-0.35"
3619,2,"1012.94,1003.654,0.088,1012.931,1003.62,0.087"
3620,1,"1012.959,1003.27,0.058"
3621,1,"1012.84,1003.389,0.072"
3622,4,"1012.815,1003.399,0.058,1012.869,1003.405,0.062,1012.835,1003.373,0.058,1012.815,1003.399,0.058"
3623,2,"1012.788,1004.312,0.055,1012.847,1004.325,0.055"
3624,1,"1013.101,1004.094,0.103"
3625,2,"1012.683,1004.077,0.061,1012.739,1004.087,0.096"
3626,2,"1014.14,1002.452,-0.422,1014.192,1002.45,-0.441"
3627,1,"1014.418,1002.53,-0.501"
3628,2,"1014.435,1002.406,-0.495,1014.451,1002.434,-0.496"
3629,2,"1012.826,1003.211,0.007,1012.853,1003.173,0.006"
3630,1,"1013.011,1004.023,0.087"
3631,2,"1012.737,1003.859,0.083,1012.786,1003.87,0.077"
3632,5,"1013.222,1003.606,0.059,1013.131,1003.645,0.046,1013.157,1003.548,0.062,1013.163,1003.618,0.094,1013.222,1003.606,0.059"
3633,1,"1012.713,1003.604,0.039"
3634,4,"1012.473,1003.21,0.193,1012.497,1003.142,0.192,1012.563,1003.151,0.171,1012.473,1003.21,0.193"
3635,2,"1012.535,1003.288,0.236,1012.576,1003.281,0.222"
3636,1,"1012.565,1003.17,0.193"
3637,4,"1013.093,1004.038,0.065,1013.107,1004.079,0.059,1013.154,1004.057,0.081,1013.093,1004.038,0.065"
3638,1,"1013.91,1002.326,-0.393"
3639,2,"1013.912,1002.408,-0.398,1013.939,1002.463,-0.396"
3640,4,"1012.503,1003.102,0.225,1012.477,1003.158,0.218,1012.522,1003.166,0.172,1012.503,1003.102,0.225"
3641,1,"1013.726,1002.341,-0.358"
3642,1,"1013.226,1002.2,-0.327"
3643,4,"1013.311,1002.231,-0.307,1013.317,1002.177,-0.319,1013.375,1002.184,-0.315,1013.311,1002.231,-0.307"
3644,2,"1012.637,1002.649,-0.179,1012.617,1002.599,-0.195"
3645,2,"1012.79,1002.651,-0.218,1012.841,1002.626,-0.204"
3646,4,"1012.546,1003.299,0.184,1012.556,1003.331,0.176,1012.524,1003.3,0.181,1012.546,1003.299,0.184"
3647,1,"1012.525,1003.405,0.285"
3648,4,"1012.507,1003.399,0.308,1012.52,1003.454,0.306,1012.493,1003.456,0.308,1012.507,1003.399,0.308"
3649,4,"1013.747,1002.344,-0.39,1013.78,1002.324,-0.392,1013.801,1002.384,-0.378,1013.747,1002.344,-0.39"
3650,1,"1012.641,1002.216,-0.38"
3651,1,"1012.728,1002.467,-0.255"
3652,2,"1012.763,1002.558,-0.239,1012.689,1002.57,-0.24"
3653,2,"1012.918,1002.532,-0.276,1012.925,1002.569,-0.285"
3654,2,"1012.628,1003.472,0.032,1012.613,1003.538,0.011"
3655,4,"1012.707,1004.298,0.031,1012.738,1004.286,0.026,1012.757,1004.362,0.025,1012.707,1004.298,0.031"
3656,2,"1014.194,1002.056,-0.47,1014.124,1002.059,-0.476"
3657,1,"1012.667,1003.128,-0.062"
3658,1,"1013.155,1003.076,-0.05"
3659,1,"1012.947,1003.854,-0.004"
3660,2,"1012.839,1004.1,-0.024,1012.806,1004.138,-0.033"
3661,2,"1013.135,1003.823,-0.036,1013.181,1003.811,-0.033"
3662,1,"1013.636,1002.077,-0.452"
3663,1,"1013.986,1002.112,-0.465"
3664,1,"1013.733,1002.086,-0.448"
3665,1,"1012.898,1003.36,-0.068"
3666,1,"1013.036,1003.374,-0.053"
3667,4,"1013.275,1002.176,-0.367,1013.278,1002.134,-0.38,1013.324,1002.144,-0.374,1013.275,1002.176,-0.367"
3668,1,"1013.178,1004.118,0.012"
3669,1,"1013.169,1004.049,-0.024"
3670,1,"1012.981,1003.834,-0.118"
3671,1,"1012.693,1002.795,-0.198"
3672,1,"1012.609,1002.585,-0.225"
3673,2,"1013.036,1003.346,-0.087,1013.054,1003.311,-0.099"
3674,1,"1012.628,1003.13,-0.076"
3675,4,"1013.234,1002.391,-0.292,1013.278,1002.376,-0.295,1013.228,1002.332,-0.316,1013.234,1002.391,-0.292"
3676,1,"1012.865,1005.142,0.207"
3677,1,"1012.98,1005.087,0.139"
3678,1,"1012.905,1004.938,0.101"
3679,1,"1013.167,1005.135,0.176"
3680,2,"1013.114,1004.992,0.081,1013.079,1004.993,0.096"
3681,1,"1012.673,1005.18,0.114"
3682,2,"1012.655,1004.784,0.035,1012.682,1004.816,0.043"
3683,2,"1012.89,1005.269,0.177,1012.956,1005.287,0.174"
3684,1,"1012.968,1005.108,0.085"
3685,2,"1012.861,1004.972,0.06,1012.791,1004.915,0.047"
3686,1,"1012.708,1004.886,0.046"
3687,1,"1013.065,1004.93,0.044"
3688,2,"1012.965,1004.782,0.01,1012.931,1004.813,0.011"
3689,2,"1013.156,1005.049,0.026,1013.178,1004.996,0.025"
3690,1,"1012.979,1004.855,-0.078"
3691,1,"1012.787,1004.698,-0.114"
3692,2,"1013.018,1004.644,-0.09,1013,1004.619,-0.097"
3693,1,"1013.676,1002.363,-1.023"
3694,1,"1014.075,1002.499,-1.003"
3695,1,"1014.158,1002.497,-1.036"
3696,2,"1013.174,1002.419,-0.992,1013.203,1002.389,-0.999"
3697,2,"1013.125,1002.313,-1.025,1013.105,1002.271,-1.049"
3698,1,"1013.025,1002.241,-1.078"
3699,1,"1012.955,1001.989,-1.116"
3700,2,"1013.239,1004.735,-0.059,1013.227,1004.692,-0.072"
3701,2,"1013.049,1004.839,-0.103,1013.065,1004.803,-0.087"
3702,2,"1012.918,1004.835,-0.101,1012.908,1004.786,-0.127"
3703,2,"1012.864,1004.793,-0.11,1012.804,1004.777,-0.128"
3704,2,"1012.798,1004.575,-0.117,1012.763,1004.519,-0.148"
3705,1,"1012.699,1003.503,-0.609"
3706,1,"1014.648,1002.532,-1.172"
3707,1,"1014.638,1002.328,-1.26"
3708,2,"1014.688,1002.435,-1.242,1014.701,1002.381,-1.248"
3709,1,"1014.42,1002.253,-1.228"
3710,1,"1013.829,1002.354,-1.068"
3711,1,"1012.835,1002.12,-1.087"
3712,1,"1012.807,1002.059,-1.061"
3713,2,"1012.593,1002.174,-0.993,1012.613,1002.116,-1.011"
3714,2,"1013.14,1003.438,-0.607,1013.203,1003.435,-0.587"
3715,2,"1013.016,1003.322,-0.616,1013.047,1003.279,-0.614"
3716,4,"1012.942,1003.48,-0.615,1012.889,1003.508,-0.628,1012.902,1003.464,-0.618,1012.942,1003.48,-0.615"
3717,2,"1012.924,1002.947,-0.82,1012.947,1003.016,-0.795"
3718,1,"1012.691,1002.282,-1.015"
3719,1,"1014.586,1002.368,-1.265"
3720,1,"1014.401,1002.564,-1.136"
3721,1,"1014.429,1002.2,-1.269"
